tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
02e112a2-c018-4e74-8eed-17a290872a21,masondanielle,The economy is struggling during the pandemic Their trip never left late many summer.,South Carolina,#covid19,422,881,1969,4400,negative,1085,Vaccine development,2021-06-06
cbcb0573-cea7-4fa9-96f0-6c701bef61f3,wardjohn,The COVID-19 pandemic is impacting our lives Identify trade wrong upon nice peace care.,Connecticut,#covid19,891,990,6044,123,neutral,1208,Vaccine development,2021-03-29
b0088c61-6677-464c-b9a3-7f91afb7c9be,tracey46,Impact of COVID-19 on the healthcare system Throw agency final piece fund reveal manage.,Nevada,#quarantine,459,473,2190,412,neutral,1379,Early outbreak,2020-03-16
412532f0-8c04-40b4-8452-a326fd7b0827,hsmith,Getting vaccinated to protect ourselves and others Experience hold team determine live evening couple.,Virginia,#pandemic,417,496,9084,3307,neutral,1239,Lockdown implementation,2020-04-12
4ebd8e7a-b30b-4178-bc10-41885d0cb8e5,sanchezmichael,Returning to normal life after the pandemic General responsibility middle natural.,Washington,#lockdown,42,731,5177,2833,neutral,1937,Early outbreak,2020-02-24
e48671d5-8d4b-4160-b420-d2c1bac89365,robert59,Impact of COVID-19 on the healthcare system Step go morning street front cold both simple.,New Hampshire,#lockdown,85,498,5410,4822,negative,80,Lockdown implementation,2020-06-08
ff2416c8-0885-4653-a97e-f60b82c58ce3,meghanroth,Long COVID affecting many people Some new much over have example develop.,Iowa,#quarantine,845,671,7194,351,neutral,908,Lockdown implementation,2020-06-28
59801cb0-7eaa-457d-bf50-7a08f5d60bfb,fbrown,The economy is struggling during the pandemic Relate high or agree piece.,Oregon,#quarantine,108,468,1154,4459,negative,1994,Early outbreak,2020-02-15
4a318e50-863c-4073-81d1-7974c6f942ce,sflores,The number of COVID-19 cases is rising Republican skill behavior why lot.,New York,#covid19,746,703,5386,3038,neutral,1410,Vaccine development,2021-06-14
e0df7db3-b1c0-4407-a985-5ebba4fb3dc3,plopez,Mental health challenges during the pandemic Defense home home us development.,Indiana,#quarantine,295,36,3251,1972,positive,520,Early outbreak,2020-02-04
76f88c72-53ac-40fd-bb34-3ff6499771be,robert41,Vaccine hesitancy among the population Able peace process behind movement value yet seem.,West Virginia,#lockdown,542,11,8820,156,negative,1554,Second wave,2020-09-26
0f524312-467f-4aa3-a19f-cc8b9bcd9f83,chernandez,Impact of COVID-19 on the healthcare system I relate law.,Wyoming,#quarantine,42,740,2995,1715,negative,1254,Vaccine rollout,2021-09-26
ebe0c01e-fec6-4a9b-8afc-d6c9e8cc5fa6,maryforbes,COVID-19 restrictions are easing Million down material Mr coach.,Hawaii,#vaccine,570,9,2603,24,neutral,258,Vaccine development,2021-05-23
5fa4f127-9489-41a0-8712-7447bd64a259,paul21,The new variants of the virus are concerning To memory add whom often.,Florida,#lockdown,475,412,1705,1546,negative,1222,Vaccine development,2021-03-07
b7658d84-e09b-4f24-963f-a334c93e45e9,susanthompson,Returning to normal life after the pandemic Record others good work.,Oklahoma,#quarantine,749,490,342,2526,positive,787,Vaccine development,2021-04-16
15b082dd-4a61-4120-8718-3de4f8132169,myerskellie,The number of COVID-19 cases is rising Official thing available my course.,New Jersey,#vaccine,651,251,4630,4202,neutral,1041,Second wave,2020-08-31
385f562c-e689-4f10-9d7e-6c3419b1f10d,jessica50,Wearing a mask to reduce the risk of infection Head amount tough production growth.,Missouri,#pandemic,664,292,1949,3107,negative,1801,Vaccine development,2021-01-12
a38c3b6d-1b6f-411e-b4b8-619ad905471b,smithmark,The number of COVID-19 cases is rising Summer quite senior enough.,South Carolina,#lockdown,92,544,8297,1598,neutral,391,Early outbreak,2020-01-14
03e1b202-e55b-4a7f-8586-0a4cdb059bb1,sharon12,The number of COVID-19 cases is rising Care business price today attorney shake home western.,North Dakota,#vaccine,353,643,724,3383,negative,1403,Lockdown implementation,2020-06-08
503a2119-f753-4f16-aa63-9bffac9835d3,aliciaball,Long COVID affecting many people Prove state wish measure international wish her risk.,Arkansas,#lockdown,353,221,9677,2463,neutral,654,Lockdown implementation,2020-05-14
52b4b343-e515-4306-a1de-2476b6c69ce6,baileykari,Social distancing to slow the spread Look head write middle newspaper section.,Delaware,#vaccine,585,832,1846,4020,positive,857,Vaccine development,2021-04-07
200982f1-a63a-42d2-ad3d-c26c440e4108,duncanjennifer,Wearing a mask to reduce the risk of infection Without leave particular teacher modern general him source.,Wisconsin,#lockdown,654,164,6914,48,neutral,190,Second wave,2020-09-14
32822dc4-5fe3-4677-98f2-79789d01a828,zjones,The new variants of the virus are concerning Manage within simply actually born.,Connecticut,#quarantine,887,320,1801,932,neutral,808,Post-lockdown recovery,2020-10-21
b7e1eeeb-00b9-412a-9525-2e9a145ac49b,jweber,Vaccine hesitancy among the population Modern never pressure.,Utah,#pandemic,360,594,2277,3644,neutral,1539,Vaccine development,2021-01-31
4af36a4d-990a-4def-9b27-bdc8944dfd29,phall,Social distancing to slow the spread Beyond arrive under foreign kind now.,Maine,#covid19,606,959,1959,1512,negative,1189,Early outbreak,2020-01-30
910d56d5-e816-4955-b434-9f9017d4061b,reidbrandi,Mental health challenges during the pandemic Financial eye them type store Mr out age.,Iowa,#vaccine,31,567,6343,1815,neutral,1886,Post-lockdown recovery,2020-11-15
1eb5282b-897e-4188-82ed-d05ee5d40efd,vblackwell,Impact of COVID-19 on the healthcare system Life want body water threat.,South Carolina,#pandemic,653,188,3020,3747,negative,1111,Post-lockdown recovery,2020-11-24
cf1783d7-7ee9-4fd9-a501-c1245c486a34,bishopmelissa,Wearing a mask to reduce the risk of infection Base child new discussion wrong task.,Wyoming,#pandemic,651,333,3694,3850,negative,1778,Vaccine development,2021-06-25
2c5b085e-c7cf-41ec-89d8-e6ee0c5e40cd,harrisholly,Lockdown measures to curb the pandemic Style carry me church.,Washington,#quarantine,201,67,7956,4770,positive,1551,Second wave,2020-07-27
389293f4-ed67-43c6-9f38-841324142f34,zwilliams,Social distancing to slow the spread Meeting choice tend.,Alaska,#vaccine,939,48,751,2783,negative,1462,Post-lockdown recovery,2020-11-12
155d7e77-1970-4f2e-9c52-13d7a6b0bdfa,lauriejones,Returning to normal life after the pandemic Meet board fact deep.,New Hampshire,#covid19,829,342,2743,2234,positive,503,Early outbreak,2020-02-02
5ece9a1e-0d29-4f8e-acc0-daaa76ea2bd1,umoss,Long COVID affecting many people Phone military live actually child build field.,North Carolina,#pandemic,420,597,9306,1290,positive,245,Post-lockdown recovery,2020-11-04
bb3b06f9-55e7-42bb-bc4a-3e8d8be4f017,zbyrd,Social distancing to slow the spread Camera city lay someone stop.,Delaware,#lockdown,538,56,9043,4451,neutral,13,Vaccine rollout,2021-10-28
2fdf7aad-767e-46f8-9e7b-73f4a76807e0,william94,Lockdown measures to curb the pandemic I could will suggest around attention.,New Hampshire,#covid19,322,77,5140,3019,positive,1922,Lockdown implementation,2020-06-22
c37831c3-d30e-466b-988a-7e14b657c03b,rgarcia,The number of COVID-19 cases is rising Man federal his wall mission only.,North Dakota,#covid19,617,876,1089,1669,positive,1357,Lockdown implementation,2020-04-15
c3cb1fc0-d7d6-4358-8118-a97ccff0fc2b,ttucker,Vaccine hesitancy among the population Apply left maintain son why.,Florida,#vaccine,186,99,5224,2108,neutral,4061,Early outbreak,2020-01-20
3e53051c-389d-4663-b8d7-6349ce1cc50d,davidpetersen,Staying home to prevent the spread of the virus With religious question.,Wyoming,#covid19,384,338,2263,4215,positive,1310,Early outbreak,2020-02-20
1b3f0c1e-41ca-4a04-bf96-a97bd8fedac9,wongjesse,Long COVID affecting many people Really have stay adult moment.,Arizona,#vaccine,815,784,8260,2322,positive,1498,Vaccine development,2021-05-28
3d570797-4f72-403d-a128-5eba4dc07950,thompsonkelsey,Staying home to prevent the spread of the virus Left factor according.,New Jersey,#pandemic,279,122,2922,1878,negative,1685,Second wave,2020-07-07
9b1587ae-6d96-411b-8fec-ecec7a49c74e,michaelschmidt,The new variants of the virus are concerning Stock form young detail especially red.,Massachusetts,#lockdown,944,602,4461,4892,positive,459,Vaccine development,2021-04-03
35589832-3b30-4ef3-a6ee-af8f551d042b,vazquezgarrett,The COVID-19 pandemic is impacting our lives Back play population.,Maine,#vaccine,62,992,1343,1357,positive,1299,Second wave,2020-08-01
1d5aa4f3-deda-445d-bf87-724c052e019b,matthewcunningham,The number of COVID-19 cases is rising Focus your boy boy rich involve.,Tennessee,#vaccine,235,115,5599,1299,neutral,614,Vaccine rollout,2021-08-09
3d9628d8-4c7d-4e7f-bf94-89659f317cbe,veronica54,Social distancing to slow the spread Candidate act participant especially.,Washington,#vaccine,856,400,5975,2807,negative,60,Early outbreak,2020-03-09
9d78e249-ea9c-472f-bb3d-109f4e72e77d,greenangela,Getting vaccinated to protect ourselves and others Break seat office key interview.,Iowa,#covid19,572,900,4510,1602,negative,977,Early outbreak,2020-02-25
b1bc7cae-259f-4c40-9e0d-083797ae2fad,hillana,The new variants of the virus are concerning Notice popular soon.,Oklahoma,#quarantine,520,679,955,3843,neutral,1583,Lockdown implementation,2020-04-23
f03662a0-d817-4632-a346-e3b717d69158,bbentley,Staying home to prevent the spread of the virus Art amount group beat section across.,Texas,#covid19,390,460,2110,3338,positive,4632,Early outbreak,2020-01-29
adea3ae7-7202-4376-a2e5-16b6ad1313c6,rogerscharles,Vaccine hesitancy among the population Tree home help officer table.,North Dakota,#lockdown,992,641,2781,2738,neutral,1880,Lockdown implementation,2020-04-23
7b65059b-b047-4ae8-87c1-17e53281dff6,austinjames,Getting vaccinated to protect ourselves and others Old list account couple head probably defense upon.,Tennessee,#vaccine,617,835,5190,770,neutral,813,Second wave,2020-08-03
43f79bf3-22d1-4862-a1e2-8054cddfe75e,norrischarles,Impact of COVID-19 on the healthcare system Design per account guy western down.,Alabama,#pandemic,741,171,8105,4060,negative,1837,Early outbreak,2020-01-29
123ea15e-a834-4233-9371-b3b280917102,karenvega,Wearing a mask to reduce the risk of infection Church dinner treat condition.,North Dakota,#pandemic,473,526,3805,3311,neutral,116,Post-lockdown recovery,2020-10-10
9a19caf5-20aa-439e-ba85-9032cb5d5a26,lcook,Mental health challenges during the pandemic Must agree everyone state get him.,Wyoming,#vaccine,904,113,6235,3062,neutral,1470,Post-lockdown recovery,2020-11-12
57ccfab2-dc5b-43a4-9080-1d8c552ff592,hernandezgrant,Wearing a mask to reduce the risk of infection Century on course office.,New Mexico,#vaccine,148,416,4692,754,positive,1793,Lockdown implementation,2020-06-27
c53992db-0a87-4d9e-b0a3-449942786623,smithheather,Long COVID affecting many people Easy owner ask.,Washington,#lockdown,137,954,6653,2384,negative,319,Post-lockdown recovery,2020-12-30
cdcfed00-a7a1-4421-8609-810a84de4bae,kimberlybrown,Vaccine hesitancy among the population Laugh watch treatment kitchen often political if.,Oklahoma,#vaccine,684,97,1698,2627,negative,1282,Second wave,2020-08-15
371afddf-9723-4db1-b0bd-5cc44e7d4f93,joshua94,The COVID-19 pandemic is impacting our lives Authority agree tend career.,New Jersey,#quarantine,892,23,2388,754,positive,102,Post-lockdown recovery,2020-11-11
8c92f1b7-d20d-4803-b80a-1357957309c0,coryjones,COVID-19 restrictions are easing Newspaper economic power case.,Illinois,#vaccine,376,477,4717,4658,negative,825,Vaccine development,2021-04-03
4ff9e753-f68b-448d-877b-f00f8623fd51,wendy99,Staying home to prevent the spread of the virus Help customer car better test notice.,Nebraska,#lockdown,745,931,3060,3475,negative,752,Vaccine development,2021-01-17
63bd0499-3716-4ebf-bf56-ecc507942e2f,hjacobs,Staying home to prevent the spread of the virus Ago difference offer may plant.,New Jersey,#pandemic,258,542,7956,3876,negative,1743,Early outbreak,2020-03-21
0edd01b3-017d-4167-8742-05939e923dd7,hdickson,Staying home to prevent the spread of the virus Trial medical seven seem body decide turn reduce.,Nebraska,#covid19,489,8,196,1138,negative,95,Early outbreak,2020-03-30
9f5bc24a-8453-4d35-acdc-fd5a82a95260,znorton,Staying home to prevent the spread of the virus Radio series authority very watch.,Arizona,#vaccine,560,290,2328,3423,positive,38,Early outbreak,2020-03-27
9ec9e516-9975-4b18-874d-074a29edd904,juanpatrick,The new variants of the virus are concerning Beautiful student strong action less.,Wyoming,#pandemic,446,828,2227,1661,positive,1430,Post-lockdown recovery,2020-11-13
6eb3b162-cfa6-4dd2-ad89-99482aaa6f6e,popekevin,The COVID-19 pandemic is impacting our lives Difficult boy southern box any.,North Carolina,#lockdown,519,835,9389,2974,negative,270,Post-lockdown recovery,2020-12-27
1fcf43a6-871d-4e01-a2fe-6913472c6550,amber38,Returning to normal life after the pandemic Number owner picture country.,Idaho,#lockdown,919,638,5568,1435,positive,582,Early outbreak,2020-02-14
d1321f99-df1e-46d5-96f0-9e1477c32228,mooremelissa,The COVID-19 pandemic is impacting our lives Kind remain too.,Oklahoma,#quarantine,237,708,2928,659,neutral,1663,Vaccine rollout,2021-11-30
cd50cf8f-fb6d-4972-9dbf-578ba0834b73,danderson,Getting vaccinated to protect ourselves and others Nature feeling yes statement suffer sister.,Ohio,#covid19,872,882,9567,2867,negative,368,Vaccine rollout,2021-07-10
3ef44c61-5801-4798-9b3b-b91805849c1c,dsmith,Wearing a mask to reduce the risk of infection Begin decide within.,Idaho,#covid19,375,395,5708,2639,positive,202,Vaccine development,2021-02-04
218a8970-51d3-4454-831a-d13e46414eb5,hannah56,The economy is struggling during the pandemic Individual TV system someone peace five.,Utah,#covid19,234,733,388,1235,positive,260,Second wave,2020-07-31
20332d15-c4b5-469f-b824-305c44cfc1ef,mary00,The new variants of the virus are concerning Out year put.,Indiana,#lockdown,696,432,6455,233,positive,281,Lockdown implementation,2020-04-01
787744d6-eeb3-4e7b-864e-7c18b46069e2,matthew13,The number of COVID-19 cases is rising Heavy help though eat operation talk assume.,New Mexico,#covid19,641,374,9400,337,negative,1711,Second wave,2020-08-02
3a9d2438-beee-4058-9013-520322678b93,ileach,Impact of COVID-19 on the healthcare system Night car wall list.,Wisconsin,#quarantine,545,893,4236,613,negative,1365,Vaccine rollout,2021-09-29
60f25d82-a864-4a92-b4e0-edd7b76a641e,nortonantonio,The economy is struggling during the pandemic Make but himself five be work they.,Pennsylvania,#covid19,600,523,4467,1081,neutral,115,Early outbreak,2020-03-23
6c97554c-1fcf-4642-91be-544d78c4c0b2,walkerrebecca,COVID-19 restrictions are easing Defense bed water performance program money.,Florida,#quarantine,705,365,3219,4726,neutral,4209,Lockdown implementation,2020-05-06
0760be03-722f-4f90-9c70-692bdb3792c4,ehooper,Social distancing to slow the spread Cut born feeling school billion newspaper us else.,Oregon,#covid19,167,831,4247,4979,negative,853,Post-lockdown recovery,2020-10-08
2186776a-c330-4023-b189-084b4336cde3,charlesgillespie,The COVID-19 pandemic is impacting our lives Language defense win purpose suffer energy.,Colorado,#vaccine,412,947,4306,2558,positive,1469,Early outbreak,2020-03-13
9b3bbb70-670f-4ab3-86ec-dbefc4e47bb5,jnelson,Long COVID affecting many people Strategy attention paper first light tend thus cold.,Arizona,#lockdown,868,601,9089,4065,neutral,1594,Vaccine rollout,2021-12-23
044dcf97-192b-490e-8ad4-acf9f8ce5af9,jmarquez,The new variants of the virus are concerning Since new right return country four population service.,Maine,#pandemic,967,840,3115,2660,positive,432,Early outbreak,2020-01-05
cabb6bff-5b13-4b50-9faa-a2e7eb91145c,perezashley,Impact of COVID-19 on the healthcare system Me board religious church.,Michigan,#covid19,215,667,1966,3354,neutral,1856,Vaccine development,2021-01-26
df97cf5f-fa0a-4415-940a-7137ccda1b93,gward,Lockdown measures to curb the pandemic Physical great security yourself court down behind.,Illinois,#lockdown,998,333,915,3419,negative,409,Vaccine rollout,2021-09-02
6a99b731-6e52-43d1-944d-bfcc7005cbe9,candrews,Getting vaccinated to protect ourselves and others Stage democratic thought better worker director.,Wyoming,#vaccine,599,118,1879,3250,neutral,893,Early outbreak,2020-03-10
f9ff1273-65aa-43f4-a0c7-723caeea036b,erika14,Staying home to prevent the spread of the virus Guess process event.,Montana,#vaccine,879,631,501,2019,positive,1248,Second wave,2020-07-04
bbf812ed-53cb-4fdb-912d-7f0c4737f13a,katrinamyers,The new variants of the virus are concerning Of attorney require do could staff.,Oklahoma,#vaccine,633,477,5025,3067,negative,494,Post-lockdown recovery,2020-11-24
